video,id_i,id_j,frame,dist_min,dist_min_ratio,delta_acercamiento,delta_separacion,separandose,vel_i_antes,vel_j_antes,vel_i_desp,vel_j_desp,vel_max_antes,ratio_frenazo_i,ratio_frenazo_j,ratio_frenazo_min,angulo_i,angulo_j,angulo_max,n_frames_antes,n_frames_despues,label,confianza_etiqueta
v33_POSITIVO.mov,5,6,110,239.31683,0.73462754,14.890305,0.0,False,4.022087,4.229307,4.7825274,4.6832485,4.229307,1.189066,1.1073323,1.1073323,0.01978234,0.027976453,0.027976453,15,0,0,seg. real ~2s
v33_POSITIVO.mov,5,6,120,231.5577,0.72529376,15.551071,0.0,False,5.4352107,4.7191777,6.264248,4.6839514,5.4352107,1.1525308,0.9925355,0.9925355,0.01978234,0.0,0.01978234,15,0,1,seg. real ~2s
v33_POSITIVO.mov,5,6,136,214.30763,0.7146774,10.883972,0.0,False,5.7832594,4.269142,5.5184264,4.106086,5.7832594,0.95420694,0.9618058,0.95420694,0.0,0.0,0.0,15,0,0,seg. real ~2s
v33_POSITIVO.mov,5,6,154,202.37605,0.73463166,7.8438873,0.0,False,4.0403004,2.836371,5.285331,3.144607,4.0403004,1.3081529,1.1086727,1.1086727,0.0,0.01978234,0.01978234,15,0,0,seg. real ~2s
v33_POSITIVO.mov,5,8,239,225.43607,0.89295113,22.503983,0.0,False,3.6898544,0.13413619,3.8332899,0.1087198,3.6898544,1.038873,0.8105181,0.8105181,0.0,0.0,0.0,15,0,0,seg. real ~2s
v33_POSITIVO.mov,5,8,240,224.53815,0.8883386,21.171692,0.0,False,3.973575,0.1401372,3.8131354,0.1025489,3.973575,0.95962334,0.731775,0.731775,0.0,0.0,0.0,15,0,0,seg. real ~2s
v34_POSITIVO.mov,1,2,122,146.42159,0.8887401,57.978058,0.0,False,6.4004626,0.63042516,4.666165,0.4232202,6.4004626,0.72903556,0.671325,0.671325,0.01978234,0.0,0.01978234,15,0,1,seg. real ~2s
v34_POSITIVO.mov,4,1,152,172.52617,0.89150393,8.46431,0.0,False,3.963765,3.053769,4.635107,3.6609046,3.963765,1.1693698,1.1988151,1.1693698,0.027976453,0.0,0.027976453,15,0,0,seg. real ~2s
v35_POSITIVO.mov,4,5,65,46.672005,0.46546808,10.498203,0.0,False,3.2333531,2.0136213,4.62886,2.9061782,3.2333531,1.4315975,1.4432596,1.4315975,0.0,0.0,0.0,15,0,1,seg. real ~0.9s
v35_POSITIVO.mov,4,5,77,37.98054,0.39379713,10.463619,0.0,False,3.0170252,1.2498405,4.034364,1.72266,3.0170252,1.3371993,1.3783039,1.3371993,0.0,0.0,0.0,15,0,0,seg. real ~0.9s
v35_POSITIVO.mov,4,5,94,24.973284,0.2476975,10.529951,0.0,False,3.7748642,3.0174782,3.7994015,2.815955,3.7748642,1.0065002,0.93321466,0.93321466,0.0,0.0,0.0,15,0,0,seg. real ~0.9s
v36_POSITIVO.mov,2,3,201,244.60971,0.8799464,121.305176,0.0,False,10.518984,17.698755,11.680095,19.005672,17.698755,1.1103824,1.0738423,1.0738423,0.0,0.01978234,0.01978234,15,0,1,segura (unico candidato)
v37_POSITIVO.mov,1,2,191,176.95377,0.8932371,163.7263,0.0,False,13.072397,0.105063714,12.4286995,0.68537855,13.072397,0.950759,6.5234566,0.950759,0.01978234,0.0,0.01978234,15,0,1,seg. real ~2.63s
v37_POSITIVO.mov,1,2,195,138.50757,0.7562551,158.15164,0.0,False,10.725413,0.53547096,10.730889,1.228489,10.725413,1.0005106,2.2942216,1.0005106,0.01978234,0.0,0.01978234,15,0,0,seg. real ~2.63s
v38_POSITIVO.mov,1,2,136,437.32117,0.8910336,110.39731,0.0,False,8.39475,0.22900607,8.193197,0.022157976,8.39475,0.97599065,0.09675716,0.09675716,0.0,0.0,0.0,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,1,2,150,381.12158,0.81803334,62.7359,0.0,False,5.9319367,0.33544844,6.1497245,0.70892197,5.9319367,1.0367144,2.1133559,1.0367144,0.0,0.0,0.0,15,0,1,seg. real ~2.64s
v38_POSITIVO.mov,1,2,165,336.84055,0.74171585,43.401825,0.0,False,7.4804654,0.34255445,5.526743,0.29483458,7.4804654,0.7388234,0.86069405,0.7388234,0.0,0.01978234,0.01978234,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,1,4,180,212.17313,0.898341,68.08589,0.0,False,5.7024403,2.920752,5.1766024,3.587835,5.7024403,0.9077872,1.2283943,0.9077872,0.0,0.0,0.0,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,6,8,237,115.50274,0.7638269,13.476059,0.0,False,3.0617375,0.42125118,2.9334836,0.57225597,3.0617375,0.95811075,1.3584673,0.95811075,0.0,0.027976453,0.027976453,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,2,10,279,447.3117,0.89618134,118.90982,0.0,False,0.23307844,9.651789,0.3722202,9.063465,9.651789,1.5969739,0.93904513,0.93904513,0.0,0.0,0.0,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,2,10,285,414.50177,0.85265166,93.43887,0.0,False,0.2838272,8.12139,0.15184967,8.249983,8.12139,0.5350075,1.0158339,0.5350075,0.027976453,0.0,0.027976453,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,3,4,296,148.43665,0.89497703,51.10988,0.0,False,0.061082657,4.0046053,0.15419191,3.970089,4.0046053,2.5243156,0.9913808,0.9913808,0.027976453,0.0,0.027976453,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,2,10,300,353.1941,0.7644601,58.30594,0.0,False,0.10904836,8.013706,0.16842192,7.473915,8.013706,1.5444701,0.9326415,0.9326415,0.01978234,0.0,0.01978234,15,0,0,seg. real ~2.64s
v38_POSITIVO.mov,3,4,300,137.39789,0.8294288,47.279022,0.0,False,0.044483222,3.8520982,0.14479502,3.7043028,3.8520982,3.2550478,0.9616325,0.9616325,0.0,0.0,0.0,15,0,0,seg. real ~2.64s
v39_POSITIVO.mov,2,6,31,433.23456,0.80222285,157.20392,0.0,False,0.0904705,11.990069,0.057281252,15.783123,11.990069,0.6331484,1.3163496,0.6331484,0.01978234,0.0,0.01978234,15,0,0,seg. real ~3s
v39_POSITIVO.mov,3,6,31,404.7918,0.78504276,120.47308,0.0,False,0.31635362,11.990069,0.3511151,15.783123,11.990069,1.1098818,1.3163496,1.1098818,0.0,0.0,0.0,15,0,0,seg. real ~3s
v39_POSITIVO.mov,2,3,45,207.42711,0.80497956,10.234375,0.0,False,3.158838,0.11700781,2.3770778,0.17237362,3.158838,0.7525165,1.4731805,0.7525165,0.0,0.0,0.0,15,0,0,seg. real ~3s
v39_POSITIVO.mov,2,6,45,262.1015,0.6108908,185.2739,0.0,False,3.158838,24.049137,2.3770778,23.741228,24.049137,0.7525165,0.9871967,0.7525165,0.0,0.0,0.0,15,0,0,seg. real ~3s
v39_POSITIVO.mov,1,10,152,218.33871,0.896455,35.5748,0.0,False,0.8187804,3.1437166,0.61079085,3.0981762,3.1437166,0.7459764,0.98551387,0.7459764,0.0,0.027976453,0.027976453,15,0,1,seg. real ~3s
v39_POSITIVO.mov,1,8,241,69.59215,0.4349362,39.266968,0.0,False,5.3041844,0.07721484,7.203851,0.09852687,5.3041844,1.3581449,1.2760096,1.2760096,0.0,0.0,0.0,15,0,0,seg. real ~3s
v4_POSITIVO.mov,3,4,125,251.95338,0.8933624,157.86627,0.0,False,8.221661,8.423794,7.0340486,11.367819,8.423794,0.8555508,1.3494892,0.8555508,0.0,0.01978234,0.01978234,15,0,0,seg. real ~3.85s
v4_POSITIVO.mov,3,4,138,267.83936,0.8507444,33.761047,117.54129,True,1.631761,8.699545,0.86278206,7.5205274,8.699545,0.5287429,0.86447364,0.5287429,3.953145,6.455794,6.455794,8,15,1,seg. real ~3.85s
v4_POSITIVO.mov,2,3,389,277.59857,0.877558,30.521301,0.0,False,3.1502204,0.24125627,3.2481499,0.19020438,3.1502204,1.0310866,0.7883915,0.7883915,0.0,0.0,0.0,15,0,0,seg. real ~3.85s
v4_POSITIVO.mov,2,3,390,275.68933,0.8698169,35.27957,0.0,False,3.0479112,0.26901805,2.646711,0.1593205,3.0479112,0.86836886,0.5922298,0.5922298,0.01978234,0.0,0.01978234,15,0,0,seg. real ~3.85s
v4_POSITIVO.mov,2,3,405,235.1915,0.7245205,36.780853,0.0,False,3.7487144,0.15985295,3.7848978,0.23455451,3.7487144,1.0096523,1.4673142,1.0096523,0.0,0.0,0.0,15,0,0,seg. real ~3.85s
v4_POSITIVO.mov,2,3,420,205.29797,0.6249465,28.686844,0.0,False,4.825239,0.113822654,4.488552,0.25227365,4.825239,0.93022376,2.2163746,0.93022376,0.027976453,0.0,0.027976453,15,0,0,seg. real ~3.85s
v4_POSITIVO.mov,2,3,435,187.97244,0.56398183,17.178223,0.0,False,4.9296846,0.11159124,3.709843,0.08018055,4.9296846,0.7525518,0.7185201,0.7185201,0.0,0.0,0.0,15,0,0,seg. real ~3.85s
v40_POSITIVO.mov,2,4,171,387.97482,0.870651,253.31094,0.0,False,27.742207,7.8675323,28.257942,4.45243,27.742207,1.0185903,0.5659246,0.5659246,0.01978234,0.0,0.01978234,15,0,0,seg. real ~3.16s
v40_POSITIVO.mov,2,4,181,336.00943,0.7888226,135.45969,0.0,False,19.178541,4.065578,15.454116,4.0457106,19.178541,0.80580246,0.99511325,0.80580246,0.0,0.0,0.0,15,0,1,seg. real ~3.16s
v40_POSITIVO.mov,1,3,192,282.89346,0.78062516,309.6712,0.0,False,10.896856,10.155891,7.868272,11.664448,10.896856,0.7220681,1.14854,0.7220681,0.0,0.01978234,0.01978234,15,0,0,seg. real ~3.16s
v40_POSITIVO.mov,1,3,196,147.66272,0.4205329,280.6688,0.0,False,6.5339775,13.044599,17.89981,21.071037,13.044599,2.739497,1.6153075,1.6153075,0.0,0.0,0.0,14,0,0,seg. real ~3.16s
v40_POSITIVO.mov,3,8,209,308.58264,0.8514617,58.963074,0.0,False,14.321785,3.0496125,14.4328575,0.77599055,14.321785,1.0077555,0.25445545,0.25445545,0.0,0.0,0.0,13,2,0,seg. real ~3.16s
v40_POSITIVO.mov,4,6,216,425.24847,0.89940774,247.03308,0.0,False,4.709948,15.852741,4.9210067,15.810313,15.852741,1.0448112,0.99732363,0.99732363,0.0,0.027976453,0.027976453,15,0,0,seg. real ~3.16s
v40_POSITIVO.mov,3,6,226,76.17581,0.18623008,60.5054,0.0,False,15.2183075,9.938393,29.355198,20.166111,15.2183075,1.9289397,2.0291119,1.9289397,0.0,0.0,0.0,11,0,0,seg. real ~3.16s
v40_POSITIVO.mov,6,4,253,371.13953,0.7178029,105.09985,0.0,False,7.5227475,3.3266776,7.8447266,6.8201747,7.5227475,1.0428008,2.050146,1.0428008,0.0,0.0,0.0,11,0,0,seg. real ~3.16s
v40_POSITIVO.mov,6,4,255,354.82248,0.6565555,114.87216,0.0,False,7.8447266,6.8201747,7.427178,6.0674706,7.8447266,0.94677335,0.8896356,0.8896356,0.0,0.0,0.0,11,0,0,seg. real ~3.16s
v40_POSITIVO.mov,6,4,270,266.70093,0.4688654,75.4498,0.0,False,4.9204364,3.1143222,5.459697,3.3316994,4.9204364,1.109596,1.0697992,1.0697992,0.0,0.027976453,0.027976453,15,0,0,seg. real ~3.16s
v41_POSITIVO.mov,8,9,1879,124.412094,0.84390765,164.97597,0.0,False,10.627401,8.701725,10.4605,6.9185314,10.627401,0.9842952,0.79507583,0.79507583,0.0,0.027976453,0.027976453,15,0,1,seg. real ~28.51s
v41_POSITIVO.mov,8,10,1897,170.9933,0.88351965,311.4067,0.0,False,13.481549,15.040308,10.35661,12.748323,15.040308,0.76820624,0.84761053,0.76820624,0.0,0.027976453,0.027976453,15,0,0,seg. real ~28.51s
v43_POSITIVO.mov,1,2,48,380.84848,0.8857313,149.07397,0.0,False,12.576372,0.15916407,15.166355,0.12724416,12.576372,1.2059404,0.7994528,0.7994528,0.0,0.01978234,0.01978234,15,0,0,seg. real ~6s
v43_POSITIVO.mov,1,2,60,287.78928,0.6363988,116.025085,0.0,False,14.505418,0.1029867,18.321531,0.064530686,14.505418,1.2630819,0.6265924,0.6265924,0.0,0.0,0.0,15,0,0,seg. real ~6s
v43_POSITIVO.mov,3,4,91,243.18228,0.89055985,66.01419,0.0,False,0.14594668,12.231407,0.28435487,17.00891,12.231407,1.9483476,1.390593,1.390593,0.01978234,0.027976453,0.027976453,15,0,0,seg. real ~6s
v43_POSITIVO.mov,2,4,103,394.17398,0.85564727,150.70242,0.0,False,0.006565662,11.421662,0.021537222,13.27478,11.421662,3.2802818,1.1622459,1.1622459,0.0,0.0,0.0,15,0,0,seg. real ~6s
v43_POSITIVO.mov,2,4,105,364.3549,0.78155917,172.76172,0.0,False,0.021537222,13.27478,0.123323105,15.804083,13.27478,5.726045,1.1905345,1.1905345,0.0,0.0,0.0,15,0,0,seg. real ~6s
v43_POSITIVO.mov,2,4,121,241.78337,0.49296242,114.03105,0.0,False,1.6037984,20.047451,2.0893743,24.076128,20.047451,1.3027662,1.2009571,1.2009571,0.0,0.0,0.0,15,0,0,seg. real ~6s
v43_POSITIVO.mov,9,11,347,232.75963,0.8459641,26.992218,0.0,False,0.9377715,5.4196854,1.089279,8.987119,5.4196854,1.1615613,1.6582363,1.1615613,0.0,0.027976453,0.027976453,15,0,1,seg. real ~6s
v43_POSITIVO.mov,2,11,400,314.33612,0.650684,24.602142,0.0,False,0.16999541,4.432318,0.11042818,3.8356137,4.432318,0.649595,0.8653742,0.649595,0.0,0.0,0.0,15,0,0,seg. real ~6s
v43_POSITIVO.mov,2,11,552,342.8437,0.73484474,22.961365,0.0,False,3.0173454,0.39806986,4.4346395,0.4081293,3.0173454,1.4697156,1.0252706,1.0252706,0.0,0.027976453,0.027976453,15,0,0,seg. real ~6s
v43_POSITIVO.mov,2,11,572,356.55783,0.77122426,9.015503,2.9285278,False,3.1088524,0.6597185,0.99129385,0.51746505,3.1088524,0.31886166,0.7843725,0.31886166,177.02296,151.44432,177.02296,13,15,0,seg. real ~6s
v49_POSITIVO.mov,2,6,101,90.52975,0.83088815,54.110016,0.0,False,2.5333047,3.500826,2.6033053,5.0575566,3.500826,1.0276321,1.4446753,1.0276321,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,2,6,105,85.98055,0.81053114,54.054848,0.0,False,2.4390202,5.077915,1.7171031,4.1976476,5.077915,0.7040135,0.8266478,0.7040135,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,4,14,135,179.69125,0.8886222,32.169006,0.0,False,2.9014907,6.0710335,2.8907819,8.138141,6.0710335,0.9963092,1.3404869,0.9963092,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,2,6,139,21.954819,0.20383644,54.10112,0.0,False,3.1618109,2.1436167,2.8829672,2.422182,3.1618109,0.9118089,1.1299511,0.9118089,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,13,16,171,98.27148,0.74905664,90.22201,0.0,False,3.3245418,1.4700818,5.1472726,2.5684655,3.3245418,1.5482652,1.7471582,1.5482652,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,13,20,257,120.29354,0.86703503,102.22933,0.0,False,4.2226686,5.623061,4.2274256,4.737488,5.623061,1.0011265,0.84251046,0.84251046,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,25,23,323,124.23693,0.89128876,102.52919,0.0,False,3.1912513,0.6184333,2.0175354,1.9503007,3.1912513,0.6322083,3.1536152,0.6322083,0.0,0.0,0.0,15,0,1,seg. real ~5.61s
v49_POSITIVO.mov,19,22,328,56.5807,0.78798497,25.503403,0.0,False,0.3363622,3.8094728,0.34061098,2.8089793,3.8094728,1.0126315,0.7373669,0.7373669,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,19,22,333,49.812473,0.70315516,27.717705,0.0,False,0.2688594,3.7948198,0.34404236,1.2783649,3.7948198,1.2796367,0.33687103,0.33687103,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,23,27,382,134.16008,0.8995565,98.93419,0.0,False,2.4183276,4.5256042,2.0784817,4.225764,4.5256042,0.85947067,0.93374574,0.85947067,0.0,0.027976453,0.027976453,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,23,27,395,76.178986,0.58961445,60.59871,0.0,False,1.7663664,4.210452,2.286089,3.5068996,4.210452,1.2942326,0.8329033,0.8329033,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,13,29,403,81.11222,0.67153686,56.878204,0.0,False,3.0237257,2.6154585,4.391714,1.2410791,3.0237257,1.4524181,0.47451684,0.47451684,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,13,29,405,73.79926,0.6203731,64.93074,0.0,False,4.391714,1.2410791,4.6186237,0.77348006,4.391714,1.0516677,0.6232319,0.6232319,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,31,32,424,68.66439,0.49639368,111.84997,0.0,False,6.731979,3.3697865,6.226162,4.9240575,6.731979,0.9248636,1.4612372,0.9248636,0.0,0.01978234,0.01978234,12,0,0,seg. real ~5.61s
v49_POSITIVO.mov,23,33,477,40.570274,0.3098478,102.73826,0.0,False,6.084035,3.7363057,5.252266,3.3025472,6.084035,0.8632866,0.88390714,0.8632866,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,23,31,481,136.90453,0.8067684,7.7025146,0.0,False,3.0406668,3.977662,2.852905,5.465241,3.977662,0.9382498,1.3739833,0.9382498,0.0,0.027976453,0.027976453,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,23,31,496,78.82051,0.512214,41.207977,0.0,False,1.0842652,3.8852422,0.9588673,5.187053,3.8852422,0.88434756,1.3350656,0.88434756,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,34,33,542,106.46466,0.82420796,92.945404,0.0,False,3.2867491,2.6912527,3.5748043,2.3905804,3.2867491,1.0876414,0.88827795,0.88827795,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,34,36,544,123.54752,0.8147204,17.158585,0.0,False,3.5748043,3.6801,3.4992445,7.6568575,3.6801,0.97886324,2.0806112,0.97886324,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,13,31,556,132.6825,0.88776475,69.23674,0.0,False,1.840126,4.917571,1.6395428,6.2673535,4.917571,0.89099485,1.2744815,0.89099485,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,34,36,562,113.546,0.77690035,10.711281,0.0,False,4.4118505,3.2156658,3.2980535,3.7659628,4.4118505,0.7475443,1.1711301,0.7475443,0.027976453,0.01978234,0.027976453,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,34,36,576,88.27271,0.5983788,23.863632,0.0,False,3.8825638,3.572391,2.3845408,6.117415,3.8825638,0.61416656,1.7124147,0.61416656,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,36,40,627,89.60441,0.6290757,118.03537,0.0,False,4.224696,3.318851,6.0110016,3.7627733,4.224696,1.4228246,1.1337578,1.1337578,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v49_POSITIVO.mov,36,40,630,76.10524,0.534672,88.61078,0.0,False,5.2866783,2.9273825,6.2039046,3.1964905,5.2866783,1.1734977,1.0919279,1.0919279,0.0,0.0,0.0,15,0,0,seg. real ~5.61s
v5_POSITIVO.mov,2,8,237,125.67565,0.8176029,198.71413,0.0,False,3.1550097,8.776973,3.5327535,11.081436,8.776973,1.1197282,1.2625579,1.1197282,0.0,0.0,0.0,11,0,1,seg. real ~4s
v5_POSITIVO.mov,2,8,241,70.414,0.4448522,150.66153,0.0,False,5.555243,14.239277,4.3181586,9.630397,14.239277,0.7773123,0.6763263,0.6763263,0.01978234,0.0,0.01978234,13,2,0,seg. real ~4s
v50_POSITIVO.mov,6,10,405,179.87839,0.8996378,27.268082,0.0,False,2.2005057,5.0254374,2.8686955,6.1423936,5.0254374,1.3036528,1.2222605,1.2222605,0.0,0.01978234,0.01978234,15,0,1,seg. real ~2.46s
v50_POSITIVO.mov,6,10,423,155.58064,0.8583509,18.252686,0.0,False,2.1879797,3.9399514,2.2486827,3.6860485,3.9399514,1.0277439,0.9355568,0.9355568,0.0,0.0,0.0,15,0,0,seg. real ~2.46s
v50_POSITIVO.mov,6,10,436,147.24449,0.8278197,8.762894,0.0,False,2.9445002,3.2093089,2.8045256,3.2694242,3.2093089,0.9524624,1.0187316,0.9524624,0.0,0.0,0.0,15,0,0,seg. real ~2.46s
v50_POSITIVO.mov,6,10,460,131.3155,0.7963301,7.662491,0.0,False,2.1994357,3.0521848,2.488834,3.513016,3.0521848,1.1315783,1.150984,1.1315783,0.027976453,0.0,0.027976453,15,0,0,seg. real ~2.46s
v51_POSITIVO.mov,1,6,19,205.85236,0.5877267,125.13524,111.29845,True,5.8029075,13.827264,5.3076825,20.237358,13.827264,0.91465914,1.4635837,0.91465914,28.115995,51.37113,51.37113,15,12,0,seg. real ~5s
v51_POSITIVO.mov,1,5,32,326.29022,0.8928786,87.46796,0.0,False,5.0111113,6.8169966,6.3036084,8.3658905,6.8169966,1.2579262,1.2272106,1.2272106,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,2,6,44,267.03268,0.8492609,228.0231,0.0,False,0.9006786,18.0809,0.99702203,27.685854,18.0809,1.1069677,1.531221,1.1069677,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,2,6,45,258.33643,0.817478,227.73807,0.0,False,0.946223,21.916739,0.77928454,23.039124,21.916739,0.8235738,1.0512114,0.8235738,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~5s
v51_POSITIVO.mov,1,9,74,404.8789,0.8414796,257.9383,0.0,False,2.6394684,27.7357,2.9899123,30.678356,27.7357,1.1327707,1.1060963,1.1060963,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,1,9,75,385.68167,0.818398,241.09955,0.0,False,2.2038789,21.745235,2.621178,28.398764,21.745235,1.1893475,1.3059764,1.1893475,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,5,10,98,278.34186,0.6549026,10.341248,0.0,False,13.094831,0.3934477,14.876888,4.875085,13.094831,1.1360886,12.390681,1.1360886,0.027976453,0.027976453,0.027976453,3,0,0,seg. real ~5s
v51_POSITIVO.mov,5,10,105,252.34024,0.5623257,25.93599,34.521484,True,17.97528,5.1227365,9.90894,1.3094355,17.97528,0.55125374,0.2556125,0.2556125,17.510937,3.3373015,17.510937,7,7,0,seg. real ~5s
v51_POSITIVO.mov,7,11,153,53.009197,0.53697336,24.579506,0.0,False,0.24188408,3.0752385,0.4071332,5.914597,3.0752385,1.6831748,1.923297,1.6831748,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5s
v51_POSITIVO.mov,5,10,129,343.3332,0.8725075,7.125061,93.258575,True,9.492598,2.0029283,9.427564,0.111026555,9.492598,0.993149,0.05543212,0.05543212,2.7458775,157.70155,157.70155,4,15,0,seg. real ~5s
v51_POSITIVO.mov,1,11,268,152.72717,0.89099437,50.01346,0.0,False,1.7430707,4.0124693,2.4033113,4.9648137,4.0124693,1.3787801,1.2373462,1.2373462,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,1,11,270,147.6577,0.8613495,47.0934,0.0,False,2.4033113,4.9648137,2.7262497,5.164996,4.9648137,1.1343722,1.0403203,1.0403203,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5s
v51_POSITIVO.mov,1,11,285,92.22485,0.49910292,46.195145,0.0,False,3.6896045,5.8422976,4.582635,7.996482,5.8422976,1.2420396,1.3687221,1.2420396,0.0,0.0,0.0,15,0,1,seg. real ~5s
v51_POSITIVO.mov,1,16,316,151.1735,0.7190859,6.9111786,76.45068,True,1.2029188,11.943322,0.6401278,6.338762,11.943322,0.5321455,0.5307369,0.5307369,25.690182,0.0,25.690182,3,15,0,seg. real ~5s
v51_POSITIVO.mov,12,16,394,202.44633,0.8928195,34.085022,0.0,False,3.2581694,5.513109,2.875578,7.787232,5.513109,0.88257474,1.4124937,0.88257474,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,12,16,407,179.38573,0.7655045,25.227402,0.0,False,7.159917,7.210039,3.5500257,4.5840793,7.210039,0.4958194,0.6357912,0.4958194,0.0,0.0,0.0,15,0,0,seg. real ~5s
v51_POSITIVO.mov,7,19,477,130.91862,0.89054835,45.890182,0.0,False,0.27702242,7.2003136,0.18799973,8.761977,7.2003136,0.6786444,1.2168883,0.6786444,0.0,0.0,0.0,15,0,0,seg. real ~5s
v6_POSITIVO.mov,8,10,164,317.26617,0.83998376,218.47372,0.0,False,21.082495,0.8953918,25.65828,1.910662,21.082495,1.2170419,2.1338837,1.2170419,0.0,0.0,0.0,15,0,0,seg. real ~4s
v6_POSITIVO.mov,8,10,165,310.90454,0.8284279,215.25116,0.0,False,22.034113,1.4736365,22.256845,1.8887237,22.034113,1.0101086,1.2816755,1.0101086,0.01978234,0.0,0.01978234,15,0,0,seg. real ~4s
v6_POSITIVO.mov,8,9,174,294.07684,0.86383486,237.08676,0.0,False,11.872939,0.5325483,14.026146,0.82219654,11.872939,1.1813542,1.543891,1.1813542,0.0,0.0,0.0,15,0,0,seg. real ~4s
v6_POSITIVO.mov,1,8,180,254.90495,0.86085457,210.27353,0.0,False,0.9728694,20.223207,1.1512923,22.582867,20.223207,1.1833986,1.1166807,1.1166807,0.01978234,0.0,0.01978234,15,0,0,seg. real ~4s
v6_POSITIVO.mov,8,9,180,205.27258,0.6888901,191.43484,0.0,False,20.223207,1.3796353,22.582867,1.592689,20.223207,1.1166807,1.1544275,1.1166807,0.0,0.0,0.0,15,0,0,seg. real ~4s
v6_POSITIVO.mov,4,8,226,175.61897,0.72692716,56.762253,0.0,False,1.936604,5.8303313,2.2895303,15.011912,5.8303313,1.1822398,2.5747957,1.1822398,0.0,0.0,0.0,15,0,1,seg. real ~4s
v6_POSITIVO.mov,12,14,284,110.63205,0.8895286,61.53601,0.0,False,6.491717,1.9634409,6.577237,1.6966288,6.491717,1.0131737,0.86410993,0.86410993,0.0,0.0,0.0,15,0,0,seg. real ~4s
v6_POSITIVO.mov,12,14,285,109.68908,0.87679654,54.877167,0.0,False,5.6247034,1.5094694,5.726012,1.5046949,5.6247034,1.0180115,0.996837,0.996837,0.0,0.0,0.0,15,0,0,seg. real ~4s
v6_POSITIVO.mov,16,14,343,152.4118,0.8974846,81.11037,0.0,False,6.917083,4.071995,5.7545547,3.9873161,6.917083,0.8319338,0.97920465,0.8319338,0.01978234,0.0,0.01978234,15,0,0,seg. real ~4s
v7_POSITIVO.mov,4,5,293,289.83713,0.8588541,255.23944,0.0,False,10.300372,27.741014,16.347197,44.039505,27.741014,1.5870491,1.5875232,1.5870491,0.0,0.01978234,0.01978234,15,0,1,seg. real ~4s
v7_POSITIVO.mov,4,5,303,268.60254,0.78673106,177.4458,0.0,False,23.204567,20.808453,18.1669,20.598074,23.204567,0.78290194,0.98988974,0.78290194,0.027976453,0.0,0.027976453,15,0,0,seg. real ~4s
v7_POSITIVO.mov,1,6,442,91.371704,0.4190692,21.600883,2.41613,False,0.7269668,3.6952755,1.627385,4.6403213,3.6952755,2.238596,1.2557443,1.2557443,0.0,0.0,0.0,10,3,0,seg. real ~4s
